,Date,Open,High,Low,Close,Volume,Market Cap,Circulating Supply
0,2021-12-06,1.77,1.77,1.38,1.47,16523929.0,103607971.0,70481612.0
1,2021-12-05,1.28,1.98,1.27,1.77,28939750.0,124307310.0,70230118.0
2,2021-12-04,1.08,1.47,0.9407,1.28,20557214.0,89830965.0,70180441.0
3,2021-12-03,1.05,1.44,1.03,1.08,17912548.0,75848686.0,70230264.0
4,2021-12-02,0.8396,1.18,0.8155,1.05,11043750.0,73990864.0,70467489.0
5,2021-12-01,0.8757,0.9216,0.7988,0.8396,6002284.0,58986450.0,70255419.0
6,2021-11-30,0.8375,0.891,0.7731,0.875,6196137.0,61467644.0,70248736.0
7,2021-11-29,0.7131,0.8941,0.7035,0.8356,8570446.0,58692127.0,70239500.0
8,2021-11-28,0.6689,0.7293,0.617,0.7131,5677976.0,50086019.0,70237020.0
9,2021-11-27,0.7148,0.73,0.6428,0.6684,4694106.0,46935782.0,70221098.0
10,2021-11-26,0.749,0.8574,0.6457,0.7149,7555394.0,50198578.0,70217622.0
11,2021-11-25,0.5531,0.8987,0.5484,0.5716,2350227.0,40127355.0,70201810.0
12,2021-11-24,0.5607,0.5673,0.5369,0.554,2599262.0,38890856.0,70200101.0
13,2021-11-23,0.5372,0.5619,0.5304,0.5606,2597226.0,39350941.0,70194329.0
14,2021-11-22,0.5421,0.5731,0.5235,0.5372,3295564.0,37703576.0,70185361.0
15,2021-11-21,0.5166,0.5647,0.4948,0.5422,6970269.0,38049758.0,70176610.0
16,2021-11-20,0.4919,0.5344,0.4823,0.5163,3689723.0,36228247.0,70168985.0
17,2021-11-19,0.4745,0.5043,0.4605,0.492,4053637.0,34516409.0,70155302.0
18,2021-11-18,0.502,0.508,0.4725,0.4744,2455772.0,33277482.0,70146462.0
19,2021-11-17,0.504,0.5207,0.4891,0.502,1528229.0,35212435.0,70144292.0
20,2021-11-16,0.5349,0.5368,0.4994,0.5041,3024334.0,35353562.0,70132041.0
21,2021-11-15,0.5312,0.5465,0.5235,0.5341,2217986.0,37457864.0,70132679.0
22,2021-11-14,0.5454,0.5454,0.5208,0.5311,1756135.0,37241026.0,70120553.0
23,2021-11-13,0.5394,0.5471,0.5241,0.5456,2167409.0,38254656.0,70114838.0
24,2021-11-12,0.5339,0.5565,0.5013,0.5387,4066716.0,37766864.0,70107414.0
25,2021-11-11,0.5234,0.5392,0.5141,0.5346,3073757.0,37464379.0,70079272.0
26,2021-11-10,0.5457,0.5663,0.5173,0.5236,3318446.0,36686668.0,70066210.0
27,2021-11-09,0.6101,0.637,0.5015,0.5458,6053529.0,38242610.0,70067075.0
28,2021-11-08,0.6238,0.6292,0.5966,0.6101,2708183.0,42751705.0,70073274.0
29,2021-11-07,0.6409,0.6534,0.6198,0.6238,2333019.0,43705964.0,70064065.0
30,2021-11-06,0.6273,0.6478,0.6138,0.6407,2986203.0,44885641.0,70057189.0
31,2021-11-05,0.63,0.6431,0.6125,0.6273,2093030.0,43942169.0,70049687.0
