,Date,Open,High,Low,Close,Volume,Market Cap,Circulating Supply
0,2021-12-04,0.5562,0.7046,0.4351,0.6034,347131856.0,603293732.0,999823884.0
1,2021-12-03,0.6327,0.667,0.528,0.5595,119316055.0,559469788.0,999946001.0
2,2021-12-02,0.6701,0.8038,0.5994,0.6329,315008822.0,632841068.0,999906885.0
3,2021-12-01,0.4504,0.8826,0.4486,0.6717,655315483.0,671613666.0,999871469.0
4,2021-11-30,0.4924,0.5319,0.4486,0.452,105521031.0,451924200.0,999832300.0
5,2021-11-29,0.5758,0.5863,0.4823,0.4917,102688621.0,491659289.0,999917203.0
6,2021-11-28,0.67,0.6774,0.5117,0.574,68164674.0,573952064.0,999916487.0
7,2021-11-27,0.7491,0.8262,0.6593,0.6705,110617877.0,670442678.0,999914508.0
8,2021-11-26,0.7706,1.08,0.621,0.746,346404652.0,745918889.0,999891272.0
9,2021-11-25,0.2047,0.9182,0.2047,0.2294,20114345.0,229363141.0,999839324.0
10,2021-11-24,0.2073,0.2128,0.1985,0.2042,17923200.0,204171687.0,999861346.0
11,2021-11-23,0.2021,0.2247,0.2005,0.2073,18654775.0,207279853.0,999902812.0
12,2021-11-22,0.203,0.2034,0.197,0.2021,5906694.0,202062161.0,999812770.0
13,2021-11-21,0.2134,0.2162,0.203,0.2034,7407115.0,203406363.0,1000031283.0
14,2021-11-20,0.1988,0.2151,0.1986,0.2126,6910609.0,212593421.0,999969054.0
15,2021-11-19,0.1892,0.2017,0.1869,0.1988,7512200.0,198742294.0,999709728.0
16,2021-11-18,0.2027,0.2054,0.1884,0.1892,5934677.0,189182513.0,999907573.0
17,2021-11-17,0.208,0.208,0.198,0.2028,4150942.0,202729834.0,999654013.0
18,2021-11-16,0.2199,0.2326,0.2024,0.2081,7149780.0,208053272.0,999775454.0
19,2021-11-15,0.2376,0.2409,0.2187,0.2197,8045323.0,219634707.0,999702808.0
20,2021-11-14,0.2157,0.242,0.2157,0.2353,28346797.0,235266873.0,999859213.0
21,2021-11-13,0.2136,0.2211,0.2078,0.2148,10061613.0,214791167.0,999958878.0
22,2021-11-12,0.2203,0.2219,0.2106,0.2136,6066060.0,213592108.0,999963052.0
23,2021-11-11,0.2146,0.227,0.2138,0.2205,7090207.0,220502249.0,1000010199.0
24,2021-11-10,0.2194,0.255,0.2117,0.2145,24168117.0,214493839.0,999971277.0
25,2021-11-09,0.2225,0.2239,0.2178,0.2194,6837640.0,219375335.0,999887579.0
26,2021-11-08,0.2206,0.225,0.2168,0.2223,9114204.0,222300263.0,1000001183.0
27,2021-11-07,0.2248,0.2415,0.2193,0.2206,12100940.0,220587657.0,999944048.0
28,2021-11-06,0.2238,0.2287,0.2197,0.2247,5735552.0,224710402.0,1000046292.0
29,2021-11-05,0.243,0.2431,0.2189,0.224,14486765.0,223983068.0,999924410.0
30,2021-11-04,0.2314,0.2615,0.2237,0.2422,42293916.0,242212768.0,1000052716.0
31,2021-11-03,0.2163,0.2501,0.2144,0.2315,27210321.0,231512479.0,1000053904.0
32,2021-11-02,0.2089,0.2343,0.2083,0.2164,20845934.0,216393995.0,999972250.0
33,2021-11-01,0.2049,0.2132,0.2005,0.2089,9489006.0,208909300.0,1000044518.0
